link,location,link_loc,time,rx_gbs,tx_gbs
ER1,Tokyo,ER1_Tokyo,2024-03-17 03:00:00,0.133424767,0.24570698000000002
ER1,Tokyo,ER1_Tokyo,2024-03-17 04:00:00,0.036553549,0.041030772
ER1,Tokyo,ER1_Tokyo,2024-03-17 05:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 06:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 07:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 08:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 09:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 10:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 11:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 12:00:00,0.0,0.0
ER1,Tokyo,ER1_Tokyo,2024-03-17 13:00:00,0.11147190100000001,0.233173731
ER1,Tokyo,ER1_Tokyo,2024-03-17 14:00:00,0.141737177,0.281240459
ER1,Tokyo,ER1_Tokyo,2024-03-17 15:00:00,0.099163415,0.216575345
ER1,Tokyo,ER1_Tokyo,2024-03-17 16:00:00,0.099652013,0.231840136
ER1,Tokyo,ER1_Tokyo,2024-03-17 17:00:00,0.102141134,0.157242265
ER1,Tokyo,ER1_Tokyo,2024-03-17 18:00:00,0.06717097699999999,0.148432833
ER1,Tokyo,ER1_Tokyo,2024-03-17 19:00:00,0.059933773,0.136135482
ER1,Tokyo,ER1_Tokyo,2024-03-17 20:00:00,0.08116279600000001,0.158726889
ER1,Tokyo,ER1_Tokyo,2024-03-17 21:00:00,0.11801277699999999,0.219241167
ER1,Tokyo,ER1_Tokyo,2024-03-17 22:00:00,0.297161465,0.282218915
ER1,Tokyo,ER1_Tokyo,2024-03-17 23:00:00,1.788230713,1.130409916
ER1,Tokyo,ER1_Tokyo,2024-03-18 00:00:00,4.025684944,4.169767892
ER1,Tokyo,ER1_Tokyo,2024-03-18 01:00:00,3.836997525,3.8342823800000003
ER1,Tokyo,ER1_Tokyo,2024-03-18 02:00:00,3.410340781,3.416180214
ER1,Tokyo,ER1_Tokyo,2024-03-18 03:00:00,2.370625512,2.4086117700000003
ER1,Tokyo,ER1_Tokyo,2024-03-18 04:00:00,2.9431539410000003,2.805387852
ER1,Tokyo,ER1_Tokyo,2024-03-18 05:00:00,3.554845429,3.5021656379999997
ER1,Tokyo,ER1_Tokyo,2024-03-18 06:00:00,2.9122032559999997,3.053643885
ER1,Tokyo,ER1_Tokyo,2024-03-18 07:00:00,3.423432687,3.909440459
ER1,Tokyo,ER1_Tokyo,2024-03-18 08:00:00,2.486117987,4.038896858999999
ER1,Tokyo,ER1_Tokyo,2024-03-18 09:00:00,1.839910296,2.750708694
ER1,Tokyo,ER1_Tokyo,2024-03-18 10:00:00,1.299310681,1.762177475
ER1,Tokyo,ER1_Tokyo,2024-03-18 11:00:00,0.9310149219999999,0.9118493759999999
ER1,Tokyo,ER1_Tokyo,2024-03-18 12:00:00,0.669099462,0.906364305
ER1,Tokyo,ER1_Tokyo,2024-03-18 13:00:00,0.632157449,1.13335368
ER1,Tokyo,ER1_Tokyo,2024-03-18 14:00:00,0.283736196,0.665927045
ER1,Tokyo,ER1_Tokyo,2024-03-18 15:00:00,0.172965038,0.457310474
ER1,Tokyo,ER1_Tokyo,2024-03-18 16:00:00,0.10311334,0.245026784
ER1,Tokyo,ER1_Tokyo,2024-03-18 17:00:00,0.112849997,0.180046616
ER1,Tokyo,ER1_Tokyo,2024-03-18 18:00:00,0.161479732,0.135920645
ER1,Tokyo,ER1_Tokyo,2024-03-18 19:00:00,0.104496697,0.156979751
ER1,Tokyo,ER1_Tokyo,2024-03-18 20:00:00,0.09156314,0.141859233
ER1,Tokyo,ER1_Tokyo,2024-03-18 21:00:00,0.136827339,0.186745123
ER1,Tokyo,ER1_Tokyo,2024-03-18 22:00:00,0.386920304,0.331684036
ER1,Tokyo,ER1_Tokyo,2024-03-18 23:00:00,0.9937180080000001,1.038107052
ER1,Tokyo,ER1_Tokyo,2024-03-19 00:00:00,2.9272504820000003,2.864107242
ER1,Tokyo,ER1_Tokyo,2024-03-19 01:00:00,3.330149437,3.635759813
ER1,Tokyo,ER1_Tokyo,2024-03-19 02:00:00,3.349611319,3.637463909
ER1,Tokyo,ER1_Tokyo,2024-03-19 03:00:00,2.240062599,2.724493933
ER1,Tokyo,ER1_Tokyo,2024-03-19 04:00:00,2.630021444,2.81983631
ER1,Tokyo,ER1_Tokyo,2024-03-19 05:00:00,3.785009901,3.447037147
ER1,Tokyo,ER1_Tokyo,2024-03-19 06:00:00,3.146067216,3.551323415
ER1,Tokyo,ER1_Tokyo,2024-03-19 07:00:00,2.883534267,4.016436073
ER1,Tokyo,ER1_Tokyo,2024-03-19 08:00:00,2.957065918,3.195567616
ER1,Tokyo,ER1_Tokyo,2024-03-19 09:00:00,2.474885118,2.066582129
ER1,Tokyo,ER1_Tokyo,2024-03-19 10:00:00,1.567416394,1.362169439
ER1,Tokyo,ER1_Tokyo,2024-03-19 11:00:00,1.030760111,1.061145707
ER1,Tokyo,ER1_Tokyo,2024-03-19 12:00:00,1.3185101320000001,0.696728068
ER1,Tokyo,ER1_Tokyo,2024-03-19 13:00:00,1.204132421,0.582613254
ER1,Tokyo,ER1_Tokyo,2024-03-19 14:00:00,0.784504027,0.489260623
ER1,Tokyo,ER1_Tokyo,2024-03-19 15:00:00,0.782029497,0.313302283
ER1,Tokyo,ER1_Tokyo,2024-03-19 16:00:00,0.959985855,0.258859449
ER1,Tokyo,ER1_Tokyo,2024-03-19 17:00:00,0.574075825,0.291046425
ER1,Tokyo,ER1_Tokyo,2024-03-19 18:00:00,0.25286539,0.236872249
ER1,Tokyo,ER1_Tokyo,2024-03-19 19:00:00,0.125166593,0.18741938300000002
ER1,Tokyo,ER1_Tokyo,2024-03-19 20:00:00,0.174730183,0.272743283
ER1,Tokyo,ER1_Tokyo,2024-03-19 21:00:00,0.239907234,0.26648728
ER1,Tokyo,ER1_Tokyo,2024-03-19 22:00:00,0.548338486,0.271324005
ER1,Tokyo,ER1_Tokyo,2024-03-19 23:00:00,0.505679085,0.36267483899999997
ER1,Tokyo,ER1_Tokyo,2024-03-20 00:00:00,0.7593726380000001,0.785363103
ER1,Tokyo,ER1_Tokyo,2024-03-20 01:00:00,0.8032149740000001,1.200249918
ER1,Tokyo,ER1_Tokyo,2024-03-20 02:00:00,0.530551026,0.856883093
ER1,Tokyo,ER1_Tokyo,2024-03-20 03:00:00,0.498401694,0.7891443770000001
ER1,Tokyo,ER1_Tokyo,2024-03-20 04:00:00,0.5626086969999999,0.74916216
ER1,Tokyo,ER1_Tokyo,2024-03-20 05:00:00,0.5518963189999999,0.6239954249999999
ER1,Tokyo,ER1_Tokyo,2024-03-20 06:00:00,0.5921135280000001,0.6871473109999999
ER1,Tokyo,ER1_Tokyo,2024-03-20 07:00:00,0.519689581,0.689087043
ER1,Tokyo,ER1_Tokyo,2024-03-20 08:00:00,0.41082110400000005,0.548060684
ER1,Tokyo,ER1_Tokyo,2024-03-20 09:00:00,0.450452629,0.5191322549999999
ER1,Tokyo,ER1_Tokyo,2024-03-20 10:00:00,0.508684175,0.386704806
ER1,Tokyo,ER1_Tokyo,2024-03-20 11:00:00,1.33814747,0.287868361
ER1,Tokyo,ER1_Tokyo,2024-03-20 12:00:00,0.356140069,0.465872201
ER1,Tokyo,ER1_Tokyo,2024-03-20 13:00:00,0.234531699,0.41721997699999996
ER1,Tokyo,ER1_Tokyo,2024-03-20 14:00:00,0.249644414,0.428394813
ER1,Tokyo,ER1_Tokyo,2024-03-20 15:00:00,0.203328339,0.404170103
ER1,Tokyo,ER1_Tokyo,2024-03-20 16:00:00,0.150754652,0.192103437
ER1,Tokyo,ER1_Tokyo,2024-03-20 17:00:00,0.153575175,0.274148614
ER1,Tokyo,ER1_Tokyo,2024-03-20 18:00:00,0.176545348,0.121538202
ER1,Tokyo,ER1_Tokyo,2024-03-20 19:00:00,0.15736705,0.12313234099999999
ER1,Tokyo,ER1_Tokyo,2024-03-20 20:00:00,0.197254111,0.26763192599999996
ER1,Tokyo,ER1_Tokyo,2024-03-20 21:00:00,0.190522153,0.14605257900000002
ER1,Tokyo,ER1_Tokyo,2024-03-20 22:00:00,0.495362226,0.42417965
ER1,Tokyo,ER1_Tokyo,2024-03-20 23:00:00,2.589902605,1.714497176
ER1,Tokyo,ER1_Tokyo,2024-03-21 00:00:00,7.017588597,4.762895492
ER1,Tokyo,ER1_Tokyo,2024-03-21 01:00:00,6.290221498,4.49456429
ER1,Tokyo,ER1_Tokyo,2024-03-21 02:00:00,4.945265406,3.638369907
ER1,Tokyo,ER1_Tokyo,2024-03-21 03:00:00,3.687300939,2.449828193
ER1,Tokyo,ER1_Tokyo,2024-03-21 04:00:00,3.291077091,2.862503356
ER1,Tokyo,ER1_Tokyo,2024-03-21 05:00:00,3.731531496,3.331521957
ER1,Tokyo,ER1_Tokyo,2024-03-21 06:00:00,3.9680060360000002,3.899505874
ER1,Tokyo,ER1_Tokyo,2024-03-21 07:00:00,4.144845013,3.418961384
ER1,Tokyo,ER1_Tokyo,2024-03-21 08:00:00,4.337776296,3.81014068
ER1,Tokyo,ER1_Tokyo,2024-03-21 09:00:00,3.376507846,2.755184265
ER1,Tokyo,ER1_Tokyo,2024-03-21 10:00:00,1.938816851,1.446399382
ER1,Tokyo,ER1_Tokyo,2024-03-21 11:00:00,0.933856018,0.945376014
ER1,Tokyo,ER1_Tokyo,2024-03-21 12:00:00,0.700920023,0.912015603
ER1,Tokyo,ER1_Tokyo,2024-03-21 13:00:00,0.411121581,0.816656376
ER1,Tokyo,ER1_Tokyo,2024-03-21 14:00:00,0.318429801,0.889941552
ER1,Tokyo,ER1_Tokyo,2024-03-21 15:00:00,0.231699341,0.482048197
ER1,Tokyo,ER1_Tokyo,2024-03-21 16:00:00,0.238838297,0.400578324
ER1,Tokyo,ER1_Tokyo,2024-03-21 17:00:00,0.135197944,0.214571219
ER1,Tokyo,ER1_Tokyo,2024-03-21 18:00:00,0.137900721,0.168920831
ER1,Tokyo,ER1_Tokyo,2024-03-21 19:00:00,0.116785535,0.171983715
ER1,Tokyo,ER1_Tokyo,2024-03-21 20:00:00,0.080154212,0.18417477
ER1,Tokyo,ER1_Tokyo,2024-03-21 21:00:00,0.22424787200000001,0.223614069
ER1,Tokyo,ER1_Tokyo,2024-03-21 22:00:00,0.39925125499999997,0.379301971
ER1,Tokyo,ER1_Tokyo,2024-03-21 23:00:00,1.800305023,0.857063024
ER1,Tokyo,ER1_Tokyo,2024-03-22 00:00:00,4.843792602000001,3.110433422
ER1,Tokyo,ER1_Tokyo,2024-03-22 01:00:00,4.468683018,3.216665736
ER1,Tokyo,ER1_Tokyo,2024-03-22 02:00:00,3.5444985,3.745847741
ER1,Tokyo,ER1_Tokyo,2024-03-22 03:00:00,2.8268265980000002,3.1630082570000004
ER1,Tokyo,ER1_Tokyo,2024-03-22 04:00:00,2.798653302,3.293510329
ER1,Tokyo,ER1_Tokyo,2024-03-22 05:00:00,3.2005374399999997,3.404942279
ER1,Tokyo,ER1_Tokyo,2024-03-22 06:00:00,3.105147038,3.156032407
ER1,Tokyo,ER1_Tokyo,2024-03-22 07:00:00,3.284052511,3.6309291559999997
ER1,Tokyo,ER1_Tokyo,2024-03-22 08:00:00,3.346075808,3.121104659
ER1,Tokyo,ER1_Tokyo,2024-03-22 09:00:00,2.227175654,2.110605373
ER1,Tokyo,ER1_Tokyo,2024-03-22 10:00:00,1.201825401,1.519899164
ER1,Tokyo,ER1_Tokyo,2024-03-22 11:00:00,0.607465454,0.752982078
ER1,Tokyo,ER1_Tokyo,2024-03-22 12:00:00,0.501859078,0.6201392099999999
ER1,Tokyo,ER1_Tokyo,2024-03-22 13:00:00,0.215111789,0.33573149
ER1,Tokyo,ER1_Tokyo,2024-03-22 14:00:00,0.259213688,0.399035988
ER1,Tokyo,ER1_Tokyo,2024-03-22 15:00:00,0.241210123,0.385342807
ER1,Tokyo,ER1_Tokyo,2024-03-22 16:00:00,0.170382305,0.33047388499999997
ER1,Tokyo,ER1_Tokyo,2024-03-22 17:00:00,0.20394791,0.22049750899999998
ER1,Tokyo,ER1_Tokyo,2024-03-22 18:00:00,0.094460262,0.14259824999999998
ER1,Tokyo,ER1_Tokyo,2024-03-22 19:00:00,0.075337896,0.097792879
ER1,Tokyo,ER1_Tokyo,2024-03-22 20:00:00,0.09220294899999999,0.084372375
ER1,Tokyo,ER1_Tokyo,2024-03-22 21:00:00,0.09930901,0.120530823
ER1,Tokyo,ER1_Tokyo,2024-03-22 22:00:00,0.092301108,0.110164182
ER1,Tokyo,ER1_Tokyo,2024-03-22 23:00:00,0.144721488,0.154733214
ER1,Tokyo,ER1_Tokyo,2024-03-23 00:00:00,0.228442448,0.418336778
ER1,Tokyo,ER1_Tokyo,2024-03-23 01:00:00,0.517436765,0.313905845
ER1,Tokyo,ER1_Tokyo,2024-03-23 02:00:00,0.391343853,0.196094491
ER1,Tokyo,ER1_Tokyo,2024-03-23 03:00:00,0.37665883099999997,0.316047173
ER1,Tokyo,ER1_Tokyo,2024-03-23 04:00:00,0.495761375,0.255874474
ER1,Tokyo,ER1_Tokyo,2024-03-23 05:00:00,0.362397245,0.439863295
ER1,Tokyo,ER1_Tokyo,2024-03-23 06:00:00,0.223749437,0.320079059
ER1,Tokyo,ER1_Tokyo,2024-03-23 07:00:00,0.245560958,0.395283684
ER1,Tokyo,ER1_Tokyo,2024-03-23 08:00:00,0.15669677599999998,0.190649559
ER1,Tokyo,ER1_Tokyo,2024-03-23 09:00:00,0.226927384,0.24188257000000002
ER1,Tokyo,ER1_Tokyo,2024-03-23 10:00:00,0.168985857,0.181097014
ER1,Tokyo,ER1_Tokyo,2024-03-23 11:00:00,0.12775693700000001,0.219081732
ER1,Tokyo,ER1_Tokyo,2024-03-23 12:00:00,0.142026975,0.287662301
ER1,Tokyo,ER1_Tokyo,2024-03-23 13:00:00,1.602270795,0.218680033
ER1,Tokyo,ER1_Tokyo,2024-03-23 14:00:00,0.777930027,0.24262678599999998
ER1,Tokyo,ER1_Tokyo,2024-03-23 15:00:00,0.079969654,0.2090235
ER1,Tokyo,ER1_Tokyo,2024-03-23 16:00:00,0.080577769,0.246558784
ER1,Tokyo,ER1_Tokyo,2024-03-23 17:00:00,0.101292313,0.097889961
ER1,Tokyo,ER1_Tokyo,2024-03-23 18:00:00,0.067435046,0.087319943
ER1,Tokyo,ER1_Tokyo,2024-03-23 19:00:00,0.04757295,0.062182636
ER1,Tokyo,ER1_Tokyo,2024-03-23 20:00:00,0.058540351000000004,0.097615252
ER1,Tokyo,ER1_Tokyo,2024-03-23 21:00:00,0.061541094,0.085216027
ER1,Tokyo,ER1_Tokyo,2024-03-23 22:00:00,0.080555707,0.090429009
ER1,Tokyo,ER1_Tokyo,2024-03-23 23:00:00,0.089797607,0.106269797
ER1,Tokyo,ER1_Tokyo,2024-03-24 00:00:00,0.154309788,0.16861816200000002
ER1,Tokyo,ER1_Tokyo,2024-03-24 01:00:00,0.111044955,0.230899193
ER1,Tokyo,ER1_Tokyo,2024-03-24 02:00:00,0.142814065,0.221017482
ER1,Tokyo,ER1_Tokyo,2024-03-24 03:00:00,0.137960836,0.212121893
ER1,Tokyo,ER1_Tokyo,2024-03-24 04:00:00,0.16658454,0.25912658899999996
ER1,Tokyo,ER1_Tokyo,2024-03-24 05:00:00,0.204845717,0.218647037
ER1,Tokyo,ER1_Tokyo,2024-03-24 06:00:00,0.198906151,0.302792254
ER1,Tokyo,ER1_Tokyo,2024-03-24 07:00:00,0.193525995,0.256758787
ER1,Tokyo,ER1_Tokyo,2024-03-24 08:00:00,0.171340405,0.195371109
ER1,Tokyo,ER1_Tokyo,2024-03-24 09:00:00,0.176591618,0.30564431599999997
ER1,Tokyo,ER1_Tokyo,2024-03-24 10:00:00,0.172328286,0.20585049
ER1,Tokyo,ER1_Tokyo,2024-03-24 11:00:00,0.22620185999999998,0.231912956
ER1,Tokyo,ER1_Tokyo,2024-03-24 12:00:00,0.273843929,0.22550167499999998
ER1,Tokyo,ER1_Tokyo,2024-03-24 13:00:00,1.7561482720000001,0.291449216
ER1,Tokyo,ER1_Tokyo,2024-03-24 14:00:00,0.767169211,0.215183619
ER1,Tokyo,ER1_Tokyo,2024-03-24 15:00:00,0.09519443899999999,0.268028279
ER1,Tokyo,ER1_Tokyo,2024-03-24 16:00:00,0.306358173,0.316084002
ER1,Tokyo,ER1_Tokyo,2024-03-24 17:00:00,0.085867212,0.102747108
ER1,Tokyo,ER1_Tokyo,2024-03-24 18:00:00,0.064035417,0.051119545
ER1,Tokyo,ER1_Tokyo,2024-03-24 19:00:00,0.075532374,0.076533217
ER1,Tokyo,ER1_Tokyo,2024-03-24 20:00:00,0.081130798,0.077680697
ER1,Tokyo,ER1_Tokyo,2024-03-24 21:00:00,0.105707248,0.101165136
ER1,Tokyo,ER1_Tokyo,2024-03-24 22:00:00,0.326399328,0.184397563
ER1,Tokyo,ER1_Tokyo,2024-03-24 23:00:00,1.5920936060000002,1.055175229
ER1,Tokyo,ER1_Tokyo,2024-03-25 00:00:00,4.1602462860000005,3.189829864
ER1,Tokyo,ER1_Tokyo,2024-03-25 01:00:00,3.9081333750000002,3.45371209
ER1,Tokyo,ER1_Tokyo,2024-03-25 02:00:00,3.159903231,3.329461839
ER1,Tokyo,ER1_Tokyo,2024-03-25 03:00:00,2.315977452,2.592809565
ER1,Tokyo,ER1_Tokyo,2024-03-25 04:00:00,3.178349474,3.0358870959999997
ER1,Tokyo,ER1_Tokyo,2024-03-25 05:00:00,2.792349305,3.113478208
ER1,Tokyo,ER1_Tokyo,2024-03-25 06:00:00,2.663948887,3.4047004760000004
ER1,Tokyo,ER1_Tokyo,2024-03-25 07:00:00,2.589814179,3.261298486
ER1,Tokyo,ER1_Tokyo,2024-03-25 08:00:00,2.1546269909999998,3.593694751
ER1,Tokyo,ER1_Tokyo,2024-03-25 09:00:00,1.574688755,2.368551922
ER1,Tokyo,ER1_Tokyo,2024-03-25 10:00:00,0.871090319,1.088396296
ER1,Tokyo,ER1_Tokyo,2024-03-25 11:00:00,0.702853028,0.850689287
ER1,Tokyo,ER1_Tokyo,2024-03-25 12:00:00,0.470536165,0.666397255
ER1,Tokyo,ER1_Tokyo,2024-03-25 13:00:00,2.004694324,0.635660209
ER1,Tokyo,ER1_Tokyo,2024-03-25 14:00:00,0.915356945,0.5489487049999999
ER1,Tokyo,ER1_Tokyo,2024-03-25 15:00:00,0.168971823,0.337552858
ER1,Tokyo,ER1_Tokyo,2024-03-25 16:00:00,0.143955977,0.186186162
ER1,Tokyo,ER1_Tokyo,2024-03-25 17:00:00,0.195777099,0.23927902099999998
ER1,Tokyo,ER1_Tokyo,2024-03-25 18:00:00,0.120249055,0.221856297
ER1,Tokyo,ER1_Tokyo,2024-03-25 19:00:00,0.14348366499999998,0.49021674000000004
ER1,Tokyo,ER1_Tokyo,2024-03-25 20:00:00,0.26044507299999997,0.269694715
ER1,Tokyo,ER1_Tokyo,2024-03-25 21:00:00,0.167299752,0.231174199
ER1,Tokyo,ER1_Tokyo,2024-03-25 22:00:00,0.306114713,0.198459697
ER1,Tokyo,ER1_Tokyo,2024-03-25 23:00:00,2.0099548059999996,1.022215276
ER1,Tokyo,ER1_Tokyo,2024-03-26 00:00:00,3.95262883,3.6525431950000002
ER1,Tokyo,ER1_Tokyo,2024-03-26 01:00:00,3.433893645,3.254710272
ER1,Tokyo,ER1_Tokyo,2024-03-26 02:00:00,2.992533902,3.295051064
ER1,Tokyo,ER1_Tokyo,2024-03-26 03:00:00,2.526229217,1.896179875
ER1,Tokyo,ER1_Tokyo,2024-03-26 04:00:00,3.551466102,3.136897781
ER1,Tokyo,ER1_Tokyo,2024-03-26 05:00:00,3.207004417,2.933282069
ER1,Tokyo,ER1_Tokyo,2024-03-26 06:00:00,3.234113509,2.986702045
ER1,Tokyo,ER1_Tokyo,2024-03-26 07:00:00,2.785035735,3.120365239
ER1,Tokyo,ER1_Tokyo,2024-03-26 08:00:00,2.485576052,3.01323052
ER1,Tokyo,ER1_Tokyo,2024-03-26 09:00:00,2.152887487,2.297494929
ER1,Tokyo,ER1_Tokyo,2024-03-26 10:00:00,1.284886742,1.095534767
ER1,Tokyo,ER1_Tokyo,2024-03-26 11:00:00,0.94126111,0.938445331
ER1,Tokyo,ER1_Tokyo,2024-03-26 12:00:00,1.7216919199999998,0.848528209
ER1,Tokyo,ER1_Tokyo,2024-03-26 13:00:00,0.395929855,0.668963459
ER1,Tokyo,ER1_Tokyo,2024-03-26 14:00:00,0.447822292,0.7102868179999999
ER1,Tokyo,ER1_Tokyo,2024-03-26 15:00:00,0.21742799,0.5016796
ER1,Tokyo,ER1_Tokyo,2024-03-26 16:00:00,0.159516732,0.63519075
ER1,Tokyo,ER1_Tokyo,2024-03-26 17:00:00,0.131911992,0.361939365
ER1,Tokyo,ER1_Tokyo,2024-03-26 18:00:00,0.28821774099999997,0.276518095
ER1,Tokyo,ER1_Tokyo,2024-03-26 19:00:00,0.126530198,0.170300631
ER1,Tokyo,ER1_Tokyo,2024-03-26 20:00:00,0.09855019400000001,0.143735992
ER1,Tokyo,ER1_Tokyo,2024-03-26 21:00:00,0.142536653,0.174809681
ER1,Tokyo,ER1_Tokyo,2024-03-26 22:00:00,0.418799487,0.258433193
ER1,Tokyo,ER1_Tokyo,2024-03-26 23:00:00,2.509019323,0.8924167120000001
ER1,Tokyo,ER1_Tokyo,2024-03-27 00:00:00,4.419038975,3.013052803
ER1,Tokyo,ER1_Tokyo,2024-03-27 01:00:00,5.11791497,3.646769647
ER1,Tokyo,ER1_Tokyo,2024-03-27 02:00:00,3.660908083,4.128872739
ER1,Tokyo,ER1_Tokyo,2024-03-27 03:00:00,2.915446061,2.503752445
ER1,Tokyo,ER1_Tokyo,2024-03-27 04:00:00,3.6712477970000004,2.633431484
ER1,Tokyo,ER1_Tokyo,2024-03-27 05:00:00,3.782878251,3.777387047
ER1,Tokyo,ER1_Tokyo,2024-03-27 06:00:00,3.406439593,3.3017684970000003
ER1,Tokyo,ER1_Tokyo,2024-03-27 07:00:00,3.924270388,3.178632656
ER1,Tokyo,ER1_Tokyo,2024-03-27 08:00:00,3.777245082,2.700307025
ER1,Tokyo,ER1_Tokyo,2024-03-27 09:00:00,2.818537803,2.016182481
ER1,Tokyo,ER1_Tokyo,2024-03-27 10:00:00,1.195088978,1.238856279
ER1,Tokyo,ER1_Tokyo,2024-03-27 11:00:00,1.054953014,0.867325857
ER1,Tokyo,ER1_Tokyo,2024-03-27 12:00:00,0.5782184100000001,0.783157184
ER1,Tokyo,ER1_Tokyo,2024-03-27 13:00:00,0.420465351,0.693514742
ER1,Tokyo,ER1_Tokyo,2024-03-27 14:00:00,0.30877142,0.538864076
ER1,Tokyo,ER1_Tokyo,2024-03-27 15:00:00,0.306318757,0.401859121
ER1,Tokyo,ER1_Tokyo,2024-03-27 16:00:00,0.30513492600000003,0.319691096
ER1,Tokyo,ER1_Tokyo,2024-03-27 17:00:00,0.13611262699999999,0.227873073
ER1,Tokyo,ER1_Tokyo,2024-03-27 18:00:00,0.178888075,0.14213267300000001
ER1,Tokyo,ER1_Tokyo,2024-03-27 19:00:00,0.11927843299999999,0.147680499
ER1,Tokyo,ER1_Tokyo,2024-03-27 20:00:00,0.13328643,0.136726843
ER1,Tokyo,ER1_Tokyo,2024-03-27 21:00:00,0.205600003,0.16331078100000002
ER1,Tokyo,ER1_Tokyo,2024-03-27 22:00:00,0.363366382,0.272822253
ER1,Tokyo,ER1_Tokyo,2024-03-27 23:00:00,1.3331250639999999,0.83347202
ER1,Tokyo,ER1_Tokyo,2024-03-28 00:00:00,3.190827579,2.960768433
ER1,Tokyo,ER1_Tokyo,2024-03-28 01:00:00,3.017084985,3.087386242
ER1,Tokyo,ER1_Tokyo,2024-03-28 02:00:00,3.091934149,3.221862657
ER1,Tokyo,ER1_Tokyo,2024-03-28 03:00:00,2.943200654,2.346706899
ER1,Tokyo,ER1_Tokyo,2024-03-28 04:00:00,3.9167740479999997,2.6116262519999998
ER1,Tokyo,ER1_Tokyo,2024-03-28 05:00:00,3.79909214,3.150289759
ER1,Tokyo,ER1_Tokyo,2024-03-28 06:00:00,3.542232715,3.293207971
ER1,Tokyo,ER1_Tokyo,2024-03-28 07:00:00,3.976082053,3.572855118
ER1,Tokyo,ER1_Tokyo,2024-03-28 08:00:00,3.917806203,2.943645534
ER1,Tokyo,ER1_Tokyo,2024-03-28 09:00:00,2.279968836,2.178884971
ER1,Tokyo,ER1_Tokyo,2024-03-28 10:00:00,1.479481837,1.400864887
ER1,Tokyo,ER1_Tokyo,2024-03-28 11:00:00,1.331305836,0.882167862
ER1,Tokyo,ER1_Tokyo,2024-03-28 12:00:00,1.058862516,0.73978831
ER1,Tokyo,ER1_Tokyo,2024-03-28 13:00:00,0.515490659,0.610735579
ER1,Tokyo,ER1_Tokyo,2024-03-28 14:00:00,0.339679042,0.474214757
ER1,Tokyo,ER1_Tokyo,2024-03-28 15:00:00,0.227855054,0.48041299299999995
ER1,Tokyo,ER1_Tokyo,2024-03-28 16:00:00,0.24128382199999998,0.26756868100000003
ER1,Tokyo,ER1_Tokyo,2024-03-28 17:00:00,0.139700546,0.152358239
ER1,Tokyo,ER1_Tokyo,2024-03-28 18:00:00,0.120310168,0.141464195
ER1,Tokyo,ER1_Tokyo,2024-03-28 19:00:00,0.095823587,0.126360254
ER1,Tokyo,ER1_Tokyo,2024-03-28 20:00:00,0.304931657,0.11703419100000001
ER1,Tokyo,ER1_Tokyo,2024-03-28 21:00:00,0.427431984,0.159242341
ER1,Tokyo,ER1_Tokyo,2024-03-28 22:00:00,0.290340337,0.216642754
ER1,Tokyo,ER1_Tokyo,2024-03-28 23:00:00,0.820765434,0.896714166
ER1,Tokyo,ER1_Tokyo,2024-03-29 00:00:00,2.644841869,2.742801392
ER1,Tokyo,ER1_Tokyo,2024-03-29 01:00:00,2.700263583,3.118536944
ER1,Tokyo,ER1_Tokyo,2024-03-29 02:00:00,3.067470019,3.074259167
ER1,Tokyo,ER1_Tokyo,2024-03-29 03:00:00,2.9406578309999998,2.233021344
ER1,Tokyo,ER1_Tokyo,2024-03-29 04:00:00,3.365200997,2.689300367
ER1,Tokyo,ER1_Tokyo,2024-03-29 05:00:00,4.74299259,3.4377190730000002
ER1,Tokyo,ER1_Tokyo,2024-03-29 06:00:00,4.428320327,3.476537895
ER1,Tokyo,ER1_Tokyo,2024-03-29 07:00:00,4.0866507819999995,3.447600457
ER1,Tokyo,ER1_Tokyo,2024-03-29 08:00:00,4.271526841,3.832767089
ER1,Tokyo,ER1_Tokyo,2024-03-29 09:00:00,3.104139757,2.527370987
ER1,Tokyo,ER1_Tokyo,2024-03-29 10:00:00,1.456495225,1.565051227
ER1,Tokyo,ER1_Tokyo,2024-03-29 11:00:00,1.196299158,0.992124561
ER1,Tokyo,ER1_Tokyo,2024-03-29 12:00:00,0.623434094,0.630969032
ER1,Tokyo,ER1_Tokyo,2024-03-29 13:00:00,0.807058762,0.60032726
ER1,Tokyo,ER1_Tokyo,2024-03-29 14:00:00,0.364057997,0.5960177289999999
ER1,Tokyo,ER1_Tokyo,2024-03-29 15:00:00,0.237370852,0.411799023
ER1,Tokyo,ER1_Tokyo,2024-03-29 16:00:00,0.185761484,0.367567266
ER1,Tokyo,ER1_Tokyo,2024-03-29 17:00:00,0.156347267,0.317832819
ER1,Tokyo,ER1_Tokyo,2024-03-29 18:00:00,0.147326671,0.337405517
